Time (ms),Name,Value
66714,"getRPMtop","5.0200042724609375"
66714,"getRPMbottom","11.065780639648438"
66714,"getRPMtop","13.833267211914062"
66715,"getRPMbottom","8.430007934570312"
66718,"getRPMtop","17.503662109375"
66762,"getRPMtop","13.294113159179688"
66824,"getRPMtop","9.467941284179688"
66825,"getRPMbottom","0.0"
66914,"getRPMtop","0.0"
66974,"getRPMtop","3.611114501953125"
66975,"getRPMtop","5.958160400390625"
67016,"getRPMtop","11.69195556640625"
67016,"getRPMtop","13.7659912109375"
67070,"getRPMtop","15.39459228515625"
67071,"getRPMtop","16.432708740234375"
67072,"getRPMtop","17.786544799804688"
67099,"getRPMtop","18.036651611328125"
67099,"getRPMtop","17.364151000976562"
67172,"getRPMtop","15.312820434570312"
67173,"getRPMtop","15.2957763671875"
67173,"getRPMtop","16.102859497070312"
67215,"getRPMtop","16.408432006835938"
67215,"getRPMtop","15.902923583984375"
67216,"getRPMtop","12.97174072265625"
67324,"getRPMtop","9.672271728515625"
67324,"getRPMbottom","-2.9960784912109375"
67418,"getRPMtop","0.0"
67418,"getRPMbottom","0.0"
67683,"getRPMtop","12.897964477539062"
67768,"getRPMtop","32.81727600097656"
67817,"getRPMtop","43.37452697753906"
67884,"getRPMtop","52.2435302734375"
67953,"getRPMtop","51.97270202636719"
67953,"getRPMtop","48.797149658203125"
67957,"getRPMtop","46.47380065917969"
68098,"getRPMtop","45.80328369140625"
68098,"getRPMtop","48.93415832519531"
68098,"getRPMtop","50.35246276855469"
68190,"getRPMtop","46.70414733886719"
68252,"getRPMtop","45.69026184082031"
68311,"getRPMtop","40.93243408203125"
68381,"getRPMtop","30.108001708984375"
68405,"getRPMtop","31.505233764648438"
68405,"getRPMbottom","-4.2505645751953125"
68465,"getRPMtop","31.665359497070312"
68465,"getRPMtop","34.66986083984375"
68465,"getRPMtop","37.165557861328125"
68498,"getRPMtop","40.00518798828125"
68499,"getRPMbottom","0.0"
68523,"getRPMtop","40.933074951171875"
68574,"getRPMtop","42.93043518066406"
68574,"getRPMtop","43.87696838378906"
68591,"getRPMtop","43.15692138671875"
68599,"getRPMtop","41.91685485839844"
68673,"getRPMtop","39.253204345703125"
68745,"getRPMtop","17.893844604492188"
68745,"getRPMtop","13.62017822265625"
68746,"getRPMtop","-3.47900390625"
68854,"getRPMtop","-9.715911865234375"
68854,"getRPMtop","-10.592056274414062"
68943,"getRPMtop","-13.041519165039062"
68943,"getRPMbottom","-6.5416259765625"
68943,"getRPMtop","-17.16033935546875"
68944,"getRPMbottom","-10.148330688476562"
68944,"getRPMtop","-17.047348022460938"
68944,"getRPMbottom","-12.813003540039062"
68944,"getRPMtop","-15.783950805664062"
68955,"getRPMbottom","-13.426437377929688"
68998,"getRPMtop","-13.502655029296875"
68998,"getRPMbottom","-11.76007080078125"
68998,"getRPMtop","-9.764892578125"
69005,"getRPMbottom","-10.139801025390625"
69094,"getRPMbottom","4.0202484130859375"
69094,"getRPMtop","9.764892578125"
69094,"getRPMtop","2.972503662109375"
69095,"getRPMtop","5.3144683837890625"
69152,"getRPMbottom","0.0"
69190,"getRPMtop","0.0"
69272,"getRPMtop","3.4281463623046875"
69272,"getRPMtop","11.382583618164062"
69292,"getRPMtop","14.026657104492188"
69374,"getRPMtop","18.205108642578125"
69374,"getRPMtop","20.248489379882812"
69374,"getRPMtop","20.454757690429688"
69375,"getRPMtop","20.515182495117188"
69407,"getRPMtop","18.568161010742188"
69469,"getRPMtop","14.220321655273438"
69470,"getRPMtop","7.88055419921875"
69470,"getRPMtop","8.538787841796875"
69520,"getRPMtop","10.31878662109375"
69520,"getRPMtop","11.586746215820312"
69520,"getRPMtop","11.567092895507812"
69561,"getRPMtop","8.470611572265625"
69611,"getRPMtop","4.0886993408203125"
69774,"getRPMtop","0.0"
70344,"getRPMtop","18.60638427734375"
70345,"getRPMbottom","2.28778076171875"
70358,"getRPMtop","25.688690185546875"
70482,"getRPMbottom","3.30291748046875"
70483,"getRPMtop","27.939010620117188"
70483,"getRPMtop","29.682403564453125"
70483,"getRPMbottom","3.125213623046875"
70541,"getRPMtop","31.899063110351562"
70542,"getRPMtop","35.661590576171875"
70542,"getRPMbottom","0.0"
70542,"getRPMtop","39.99559020996094"
70605,"getRPMtop","43.03157043457031"
70605,"getRPMtop","42.92835998535156"
70678,"getRPMtop","48.309173583984375"
70693,"getRPMtop","52.484130859375"
70724,"getRPMtop","53.647705078125"
70725,"getRPMtop","56.16044616699219"
70800,"getRPMtop","60.2568359375"
70930,"getRPMtop","59.9466552734375"
70931,"getRPMbottom","-5.5583038330078125"
70932,"getRPMtop","30.888870239257812"
70977,"getRPMbottom","-7.1651153564453125"
70977,"getRPMtop","24.3502197265625"
70978,"getRPMbottom","0.0"
71013,"getRPMtop","19.378433227539062"
71014,"getRPMtop","17.39666748046875"
71029,"getRPMtop","15.96844482421875"
71046,"getRPMtop","12.691024780273438"
71213,"getRPMtop","9.119293212890625"
71297,"getRPMtop","0.0"
71297,"getRPMtop","-11.113418579101562"
71417,"getRPMtop","-13.786788940429688"
71417,"getRPMtop","-13.988937377929688"
71417,"getRPMtop","-13.293243408203125"
71436,"getRPMtop","-11.612472534179688"
71488,"getRPMtop","-9.262496948242188"
71488,"getRPMtop","-6.3071136474609375"
71582,"getRPMtop","-2.74188232421875"
71624,"getRPMtop","0.0"
71801,"getRPMtop","18.982666015625"
71860,"getRPMtop","17.793319702148438"
71860,"getRPMtop","26.20440673828125"
71860,"getRPMtop","32.48228454589844"
71933,"getRPMtop","38.642852783203125"
71939,"getRPMtop","42.913177490234375"
71981,"getRPMtop","44.89640808105469"
72037,"getRPMtop","54.861785888671875"
72037,"getRPMtop","57.99623107910156"
72056,"getRPMtop","60.52215576171875"
72143,"getRPMtop","54.330841064453125"
72157,"getRPMtop","58.295440673828125"
72215,"getRPMtop","55.44581604003906"
72242,"getRPMtop","53.14518737792969"
72321,"getRPMtop","46.60374450683594"
72408,"getRPMtop","35.205841064453125"
72408,"getRPMtop","27.278518676757812"
72408,"getRPMtop","22.076141357421875"
72419,"getRPMtop","15.45965576171875"
72442,"getRPMtop","11.356399536132812"
72535,"getRPMtop","-5.9689483642578125"
72637,"getRPMtop","0.0"
72679,"getRPMtop","-2.4827423095703125"
72771,"getRPMtop","0.0"
72872,"getRPMtop","10.273635864257812"
72877,"getRPMtop","9.887496948242188"
72981,"getRPMtop","9.354949951171875"
73004,"getRPMtop","9.819183349609375"
73042,"getRPMtop","16.447601318359375"
73043,"getRPMtop","20.40576171875"
73101,"getRPMtop","23.764968872070312"
73101,"getRPMtop","24.736709594726562"
73102,"getRPMtop","26.67279052734375"
73136,"getRPMtop","25.179794311523438"
73137,"getRPMtop","23.425094604492188"
73223,"getRPMtop","20.801010131835938"
73224,"getRPMtop","22.020004272460938"
73224,"getRPMtop","21.65081787109375"
73225,"getRPMtop","20.629928588867188"
73261,"getRPMtop","20.93951416015625"
73262,"getRPMtop","19.330947875976562"
73293,"getRPMtop","17.5704345703125"
73374,"getRPMtop","18.212936401367188"
73407,"getRPMtop","19.699249267578125"
73427,"getRPMtop","16.262542724609375"
73450,"getRPMtop","13.551788330078125"
73461,"getRPMtop","9.644805908203125"
73529,"getRPMtop","5.6829833984375"
73645,"getRPMtop","0.0"
73665,"getRPMtop","3.4294891357421875"
73709,"getRPMtop","5.341705322265625"
73797,"getRPMtop","1.72406005859375"
73798,"getRPMtop","6.75152587890625"
73840,"getRPMtop","21.30877685546875"
73840,"getRPMtop","27.003662109375"
73878,"getRPMtop","32.246612548828125"
73878,"getRPMtop","37.830963134765625"
73922,"getRPMtop","44.88356018066406"
73922,"getRPMtop","48.4056396484375"
73950,"getRPMtop","49.74195861816406"
73986,"getRPMtop","50.0528564453125"
73987,"getRPMtop","48.11045837402344"
74024,"getRPMtop","46.81646728515625"
74071,"getRPMtop","42.61280822753906"
74176,"getRPMtop","30.422637939453125"
74176,"getRPMtop","25.22576904296875"
74177,"getRPMtop","17.82781982421875"
74238,"getRPMtop","29.019561767578125"
74238,"getRPMtop","35.36973571777344"
74274,"getRPMtop","42.12144470214844"
74359,"getRPMtop","48.32843017578125"
74360,"getRPMtop","47.98924255371094"
74360,"getRPMtop","45.88128662109375"
74360,"getRPMtop","42.78028869628906"
74361,"getRPMtop","36.54168701171875"
74434,"getRPMtop","28.514389038085938"
74434,"getRPMtop","22.267120361328125"
74434,"getRPMtop","16.135986328125"
74453,"getRPMtop","11.218994140625"
74602,"getRPMtop","0.0"
74693,"getRPMtop","7.4680328369140625"
74711,"getRPMtop","10.909881591796875"
74803,"getRPMtop","10.208892822265625"
74803,"getRPMtop","8.047195434570312"
74803,"getRPMtop","4.1179962158203125"
74862,"getRPMtop","5.8587799072265625"
74863,"getRPMtop","13.28729248046875"
74864,"getRPMtop","21.527587890625"
74888,"getRPMtop","35.05126953125"
74961,"getRPMtop","48.506011962890625"
74961,"getRPMtop","61.378875732421875"
75005,"getRPMtop","75.65655517578125"
75096,"getRPMtop","64.582275390625"
75097,"getRPMtop","61.834320068359375"
75097,"getRPMtop","60.44395446777344"
75098,"getRPMtop","56.6051025390625"
75098,"getRPMtop","51.501922607421875"
75124,"getRPMtop","37.42584228515625"
75137,"getRPMtop","33.04090881347656"
75183,"getRPMtop","25.399002075195312"
75183,"getRPMtop","17.591537475585938"
75237,"getRPMtop","13.173004150390625"
75237,"getRPMtop","9.89935302734375"
75314,"getRPMtop","8.925552368164062"
75422,"getRPMtop","19.918045043945312"
75422,"getRPMtop","25.446746826171875"
75422,"getRPMtop","23.849563598632812"
75442,"getRPMtop","20.934906005859375"
75531,"getRPMtop","19.097808837890625"
75586,"getRPMtop","9.050765991210938"
75587,"getRPMtop","-2.4927978515625"
75642,"getRPMtop","-7.359161376953125"
75642,"getRPMtop","-12.620529174804688"
75643,"getRPMtop","-16.001495361328125"
75676,"getRPMtop","-15.97906494140625"
75679,"getRPMtop","-14.935379028320312"
75718,"getRPMtop","-13.825729370117188"
75718,"getRPMtop","-13.916717529296875"
75825,"getRPMtop","-13.836776733398438"
75829,"getRPMtop","-13.011871337890625"
75867,"getRPMtop","2.6975860595703125"
75868,"getRPMtop","8.984481811523438"
75889,"getRPMtop","16.242919921875"
75952,"getRPMtop","26.6280517578125"
75968,"getRPMtop","53.052154541015625"
76066,"getRPMtop","59.04930114746094"
76101,"getRPMtop","64.41067504882812"
76101,"getRPMtop","55.90614318847656"
76120,"getRPMtop","41.90040588378906"
76140,"getRPMtop","30.976776123046875"
76291,"getRPMtop","20.494842529296875"
76291,"getRPMtop","-2.803619384765625"
76454,"getRPMtop","0.0"
76556,"getRPMtop","-7.5478057861328125"
76563,"getRPMtop","-9.606735229492188"
76563,"getRPMtop","-8.95172119140625"
76581,"getRPMtop","-7.17340087890625"
76581,"getRPMbottom","4.27496337890625"
76693,"getRPMbottom","6.1197662353515625"
76693,"getRPMtop","7.4038238525390625"
76694,"getRPMbottom","7.3273468017578125"
76753,"getRPMtop","26.997650146484375"
76753,"getRPMbottom","4.89068603515625"
76754,"getRPMtop","32.730682373046875"
76756,"getRPMtop","37.81166076660156"
76780,"getRPMbottom","2.484527587890625"
76781,"getRPMtop","42.597137451171875"
76825,"getRPMtop","48.22529602050781"
76825,"getRPMbottom","4.4031524658203125"
76825,"getRPMtop","53.445556640625"
76850,"getRPMbottom","5.13800048828125"
76925,"getRPMtop","54.956756591796875"
76925,"getRPMtop","52.77287292480469"
76925,"getRPMtop","51.55767822265625"
76926,"getRPMtop","55.04864501953125"
76926,"getRPMbottom","0.0"
76947,"getRPMtop","54.96356201171875"
77039,"getRPMtop","50.31730651855469"
77039,"getRPMtop","42.20008850097656"
77074,"getRPMtop","13.352691650390625"
77111,"getRPMtop","11.881790161132812"
77119,"getRPMtop","12.857666015625"
77119,"getRPMtop","15.941818237304688"
77248,"getRPMtop","39.380157470703125"
77290,"getRPMtop","41.96501159667969"
77374,"getRPMtop","29.275390625"
77375,"getRPMtop","20.365249633789062"
77375,"getRPMtop","13.46929931640625"
77392,"getRPMtop","-13.46929931640625"
77399,"getRPMtop","-2.9044647216796875"
77465,"getRPMtop","-7.610198974609375"
77545,"getRPMtop","-6.6163787841796875"
77545,"getRPMtop","2.9375762939453125"
77657,"getRPMtop","41.86158752441406"
77671,"getRPMtop","53.14306640625"
77730,"getRPMtop","54.50630187988281"
77731,"getRPMtop","56.19831848144531"
77731,"getRPMtop","60.15625"
77794,"getRPMtop","59.21714782714844"
77794,"getRPMtop","56.88645935058594"
77806,"getRPMtop","45.80406188964844"
77860,"getRPMtop","30.800735473632812"
77860,"getRPMtop","25.1881103515625"
77888,"getRPMtop","22.170303344726562"
77902,"getRPMtop","19.242095947265625"
78034,"getRPMtop","17.56939697265625"
78035,"getRPMtop","18.556137084960938"
78103,"getRPMtop","20.145233154296875"
78104,"getRPMtop","25.247024536132812"
78105,"getRPMtop","26.194381713867188"
78105,"getRPMtop","28.3814697265625"
78140,"getRPMtop","28.402938842773438"
78140,"getRPMtop","28.027679443359375"
78162,"getRPMtop","26.557510375976562"
78197,"getRPMtop","24.844100952148438"
78198,"getRPMtop","21.645721435546875"
78221,"getRPMtop","14.320510864257812"
78296,"getRPMtop","-4.2409820556640625"
78297,"getRPMtop","-6.47991943359375"
78352,"getRPMtop","3.9087066650390625"
78422,"getRPMtop","6.133575439453125"
78422,"getRPMtop","17.0888671875"
78457,"getRPMtop","37.57562255859375"
78582,"getRPMtop","51.72871398925781"
78583,"getRPMtop","43.8380126953125"
78602,"getRPMtop","40.86468505859375"
78719,"getRPMtop","35.34394836425781"
78721,"getRPMtop","25.067596435546875"
78721,"getRPMtop","22.702178955078125"
78722,"getRPMtop","15.237564086914062"
78802,"getRPMtop","7.853851318359375"
78808,"getRPMtop","9.401016235351562"
78825,"getRPMtop","14.268173217773438"
78882,"getRPMtop","16.724258422851562"
78882,"getRPMtop","22.915420532226562"
78882,"getRPMtop","27.4696044921875"
78923,"getRPMtop","33.22906494140625"
78966,"getRPMtop","36.02482604980469"
78966,"getRPMtop","32.725860595703125"
79059,"getRPMtop","31.000167846679688"
79060,"getRPMtop","28.579483032226562"
79089,"getRPMtop","27.33892822265625"
79145,"getRPMtop","22.567886352539062"
79146,"getRPMtop","18.508621215820312"
79146,"getRPMtop","14.2655029296875"
79188,"getRPMtop","11.704071044921875"
79188,"getRPMtop","9.282455444335938"
79221,"getRPMtop","-9.282455444335938"
79308,"getRPMtop","-12.135986328125"
79337,"getRPMtop","-14.474578857421875"
79338,"getRPMtop","-18.420394897460938"
79394,"getRPMtop","-20.3101806640625"
79394,"getRPMtop","-21.918121337890625"
79438,"getRPMtop","-23.573776245117188"
79506,"getRPMtop","3.6937255859375"
79641,"getRPMtop","62.600738525390625"
79683,"getRPMtop","65.67982482910156"
79684,"getRPMtop","67.79374694824219"
79773,"getRPMtop","69.2191162109375"
79774,"getRPMtop","67.68360900878906"
79808,"getRPMtop","39.07318115234375"
79899,"getRPMtop","13.7886962890625"
79952,"getRPMtop","8.74462890625"
79953,"getRPMtop","4.42584228515625"
79961,"getRPMtop","5.384735107421875"
80053,"getRPMtop","15.743133544921875"
80092,"getRPMtop","12.223159790039062"
80151,"getRPMtop","12.15667724609375"
80307,"getRPMtop","16.2677001953125"
80307,"getRPMtop","19.382369995117188"
80327,"getRPMtop","28.883468627929688"
80342,"getRPMtop","38.88517761230469"
80420,"getRPMtop","45.87339782714844"
80421,"getRPMtop","50.754974365234375"
80491,"getRPMtop","26.384872436523438"
80546,"getRPMtop","24.470657348632812"
80652,"getRPMtop","34.94244384765625"
80662,"getRPMtop","39.179962158203125"
80733,"getRPMtop","46.19683837890625"
80861,"getRPMtop","68.74269104003906"
80861,"getRPMtop","73.07937622070312"
80862,"getRPMtop","61.35345458984375"
80898,"getRPMtop","59.757232666015625"
80950,"getRPMtop","39.580047607421875"
80950,"getRPMbottom","-9.885772705078125"
81102,"getRPMtop","27.545654296875"
81103,"getRPMbottom","-11.828399658203125"
81103,"getRPMtop","7.6698150634765625"
81104,"getRPMbottom","-9.035369873046875"
81104,"getRPMtop","-7.6698150634765625"
81104,"getRPMtop","-2.81610107421875"
81104,"getRPMbottom","0.0"
81227,"getRPMtop","0.0"
86505,"getRPMtop","5.3367156982421875"
86597,"getRPMtop","-5.3367156982421875"
86647,"getRPMtop","-1.9919586181640625"
86680,"getRPMtop","-7.6125030517578125"
86771,"getRPMtop","-15.467086791992188"
86854,"getRPMtop","-12.668487548828125"
86878,"getRPMtop","-7.467620849609375"
86946,"getRPMtop","-2.0233612060546875"
86946,"getRPMtop","-23.90557861328125"
86946,"getRPMtop","-48.176513671875"
87027,"getRPMtop","-68.49900817871094"
87085,"getRPMtop","-69.66032409667969"
87240,"getRPMtop","-51.361053466796875"
87241,"getRPMtop","-47.11756896972656"
87273,"getRPMtop","-34.32267761230469"
87345,"getRPMtop","-41.543975830078125"
87405,"getRPMtop","-43.71083068847656"
87480,"getRPMtop","-75.91934204101562"
87524,"getRPMtop","-46.62248229980469"
87525,"getRPMtop","-40.146728515625"
87612,"getRPMtop","-35.94810485839844"
87613,"getRPMtop","-32.45027160644531"
87613,"getRPMtop","-37.20341491699219"
87613,"getRPMtop","-51.775909423828125"
87625,"getRPMtop","-71.23457336425781"
87651,"getRPMtop","-95.73728942871094"
87656,"getRPMtop","-111.47805786132812"
87737,"getRPMtop","-147.0615234375"
87813,"getRPMtop","-129.2741241455078"
87814,"getRPMtop","-125.87522888183594"
87814,"getRPMtop","-112.70303344726562"
87882,"getRPMtop","-106.62828063964844"
87882,"getRPMtop","-98.0103759765625"
87883,"getRPMtop","-90.14186096191406"
87883,"getRPMtop","-83.41935729980469"
87910,"getRPMtop","-62.827880859375"
87981,"getRPMtop","-55.04750061035156"
88008,"getRPMtop","-120.25010681152344"
88028,"getRPMtop","-113.73167419433594"
88087,"getRPMtop","-86.62507629394531"
88087,"getRPMtop","-78.84181213378906"
88088,"getRPMtop","-133.82179260253906"
88138,"getRPMtop","-152.16357421875"
88150,"getRPMtop","-172.61094665527344"
88176,"getRPMtop","-173.5094451904297"
88286,"getRPMtop","-114.45903015136719"
88335,"getRPMtop","-89.7052001953125"
88372,"getRPMtop","-103.31512451171875"
88372,"getRPMtop","-102.3790283203125"
88400,"getRPMtop","-93.10336303710938"
88439,"getRPMtop","-85.78076171875"
88440,"getRPMtop","-67.41325378417969"
88460,"getRPMtop","-56.92045593261719"
88493,"getRPMtop","-112.115478515625"
88525,"getRPMtop","-140.03395080566406"
88526,"getRPMtop","-176.18040466308594"
88553,"getRPMtop","-164.853271484375"
88569,"getRPMtop","-173.32899475097656"
88621,"getRPMtop","-150.0487518310547"
88717,"getRPMtop","-99.26173400878906"
88718,"getRPMtop","-66.88067626953125"
88718,"getRPMtop","-125.67945861816406"
88718,"getRPMtop","-105.96728515625"
88719,"getRPMtop","-103.81385803222656"
88765,"getRPMtop","-103.87451171875"
88765,"getRPMtop","-98.64486694335938"
88841,"getRPMtop","-82.8878173828125"
88841,"getRPMtop","-71.80813598632812"
88842,"getRPMtop","-108.683837890625"
88860,"getRPMtop","-137.83360290527344"
88944,"getRPMtop","-179.68240356445312"
88961,"getRPMtop","-152.20700073242188"
89042,"getRPMtop","-110.32504272460938"
89042,"getRPMtop","-87.97686767578125"
89123,"getRPMtop","-108.4539794921875"
89142,"getRPMtop","-91.43064880371094"
89158,"getRPMtop","-94.33183288574219"
89256,"getRPMtop","-205.6978302001953"
89371,"getRPMtop","-200.69741821289062"
